Team,YearStart,Size,Special,SpecialAlt,RunningTopTierYears,TotalTopTierYears,Division,Leading Scorer,Special,SpecialAlt,D,L,Position Cleaned,PositionAdjusted,TopTier?,W
Burnley,1906,Small,,,0,,Div 2,Dick Smith,,,6,15,7,27,0,17
Burnley,1905,Small,,,0,,Div 2,Doug MacFarlane,,,8,15,9,29,0,15
Burnley,1904,Small,,,0,,Div 2,Doug MacFarlane,,,6,16,11,29,0,12
Burnley,1903,Small,,,0,,Div 2,William Jackson,,,9,10,5,23,0,15
Burnley,1902,Small,,,0,,Div 2,Cornelius Hogan,,,8,20,18,36,0,6
Burnley,1901,Small,,,0,,Div 2,Cornelius Hogan,,,10,14,9,27,0,10
Burnley,1900,Small,,,0,,Div 2,Bill Jenkinson,,,4,10,3,21,0,20
Burnley,1898,Small,,,1,,Div 1,Wilf Toman,,,9,10,3,3,1,15
Burnley,1895,Small,,,,,Div 1,Hugh Robertson,,,7,13,10,10,1,10
Burnley,1894,Small,,,,,Div 1,Tom Nicol,,,4,15,9,9,1,11
Burnley,1893,Small,,,,,Div 1,Peter Turnbull,,,4,11,5,5,1,15
Burnley,1892,Small,,,,,Div 1,Billy Bowes/Robert Buchanan,,,4,13,6,6,1,13
Burnley,1891,Small,,,,,,,,,4,11,7,,,11
Burnley,1890,Small,,,,,,,,,3,10,8,,,9
Burnley,1889,Small,,,,,,,,,5,13,11,,,4
Burnley,1888,Small,,,,,,,,,3,12,9,,,7
Chelsea,1987,Big,Relegated,Relegated,4,54,Div 1,Gordon Durie,,,15,16,18,18,1,9
Chelsea,1978,Big,Relegated,Relegated,2,50,Div 1,Tommy Langley,,,10,27,22,22,1,5
Chelsea,1974,Big,Relegated,Relegated,12,48,Div 1,Ian Hutchinson,,,15,18,21,21,1,9
Chelsea,1961,Big,Relegated,Relegated,25,36,Div 1,Bobby Tambling,,,10,23,22,22,1,9
Chelsea,1923,Big,Relegated,Relegated,8,11,Div 1,Andy Wilson,,,14,19,21,21,1,9
Chelsea,1909,Big,Relegated,Relegated,3,3,Div 1,Jimmy Windridge,,,7,20,19,19,1,30
Chelsea,1988,Big,Promoted,Promoted,0,54,Div 2,Kerry Dixon,,,12,5,1,21,0,29
Chelsea,1983,Big,Promoted,Promoted,0,50,Div 2,Kerry Dixon,,,13,4,1,23,0,25
Chelsea,1976,Big,Promoted,Promoted,0,48,Div 2,Steve Finnieston,,,13,8,2,24,0,21
Chelsea,1962,Big,Promoted,Promoted,0,36,Div 2,Bobby Tambling,,,4,14,2,24,0,24
Chelsea,1929,Big,Promoted,Promoted,0,11,Div 2,George Mills,,,11,9,2,24,0,22
Chelsea,1911,Big,Promoted,Promoted,0,3,Div 2,Bob Whittingham,,,6,8,2,22,0,5
Chelsea,1906,Big,Promoted,Promoted,0,0,Div 2,George Hilsdon,,,5,7,2,22,0,19
Chelsea,2016,Big,,Champions,28,82,Prem,Diego Costa,,,3,5,1,1,1,30
Chelsea,2014,Big,,Champions,26,80,Prem,Diego Costa,,,9,3,1,1,1,26
Chelsea,2009,Big,,Champions,21,75,Prem,Didier Drogba,,,5,6,1,1,1,27
Chelsea,2005,Big,,Champions,17,71,Prem,Frank Lampard,,,4,5,1,1,1,29
Chelsea,2004,Big,,Champions,16,70,Prem,Frank Lampard,,,8,1,1,1,1,29
Chelsea,1954,Big,,Champions,18,29,Div 1,Roy Bentley,,,12,10,1,1,1,20
Chelsea,2019,Small,,,31,85,Prem,Tammy Abraham,,,6,12,4,4,1,20
Chelsea,2018,Small,,,30,84,Prem,Eden Hazard,,,9,8,3,3,1,21
Chelsea,2017,Small,,,29,83,Prem,Eden Hazard,,,7,10,5,5,1,21
Chelsea,2015,Small,,,27,81,Prem,Diego Costa,,,14,12,10,10,1,12
Chelsea,2013,Small,,,25,79,Prem,Eden Hazard,,,7,6,3,3,1,25
Chelsea,2012,Small,,,24,78,Prem,Fernando Torres,,,9,7,3,3,1,22
Chelsea,2011,Small,,,23,77,Prem,Frank Lampard,,,10,10,6,6,1,18
Chelsea,2010,Small,,,22,76,Prem,Nicolas Anelka,,,8,9,2,2,1,21
Chelsea,2008,Small,,,20,74,Prem,Nicolas Anelka,,,8,5,3,3,1,25
Chelsea,2007,Small,,,19,73,Prem,Frank Lampard,,,10,3,2,2,1,25
Chelsea,2006,Small,,,18,72,Prem,Didier Drogba,,,11,3,2,2,1,24
Chelsea,2003,Small,,,15,69,Prem,Jimmy Floyd Hasselbaink,,,7,7,2,2,1,24
Chelsea,2002,Small,,,14,68,Prem,Gianfranco Zola,,,10,9,4,4,1,19
Chelsea,2001,Small,,,13,67,Prem,Jimmy Floyd Hasselbaink,,,13,8,6,6,1,17
Chelsea,2000,Small,,,12,66,Prem,Jimmy Floyd Hasselbaink,,,10,11,6,6,1,17
Chelsea,1999,Small,,,11,65,Prem,Tore André Flo,,,11,9,5,5,1,18
Chelsea,1998,Small,,,10,64,Prem,Gianfranco Zola,,,15,3,3,3,1,20
Chelsea,1997,Small,,,9,63,Prem,Gianluca Vialli,,,3,15,4,4,1,20
Chelsea,1996,Small,,,8,62,Prem,Mark Hughes,,,11,11,6,6,1,16
Chelsea,1995,Small,,,7,61,Prem,John Spencer,,,14,12,11,11,1,12
Chelsea,1994,Small,,,6,60,Prem,Paul Furlong/John Spencer,,,15,14,11,11,1,13
Chelsea,1993,Small,,,5,59,Prem,Gavin Peacock/Mark Stein,,,12,17,14,14,1,13
Chelsea,1992,Small,,,4,58,Prem,Mick Harford,,,14,14,11,11,1,14
Chelsea,1991,Small,,,3,57,Div 1,Dennis Wise,,,14,15,14,14,1,13
Chelsea,1990,Small,,,2,56,Div 1,Kerry Dixon/Gordon Durie,,,10,15,11,11,1,13
Chelsea,1989,Small,,,1,55,Div 1,Kerry Dixon,,,12,10,5,5,1,16
Chelsea,1986,Small,,,3,53,Div 1,Kerry Dixon,,,13,16,14,14,1,13
Chelsea,1985,Small,,,2,52,Div 1,Kerry Dixon,,,11,11,6,6,1,20
Chelsea,1984,Small,,,1,51,Div 1,Kerry Dixon,,,12,12,6,6,1,18
Chelsea,1982,Small,,,0,50,Div 2,Mike Fillery,,,14,17,18,40,0,11
Chelsea,1981,Small,,,0,50,Div 2,Clive Walker,,,12,15,12,34,0,15
Chelsea,1980,Small,,,0,50,Div 2,Colin Lee,,,12,16,12,34,0,14
Chelsea,1979,Small,,,0,50,Div 2,Mike Fillery/Clive Walker,,,7,12,4,26,0,23
Chelsea,1977,Small,,,1,49,Div 1,Tommy Langley,,,14,17,16,16,1,11
Chelsea,1975,Small,,,0,48,Div 2,Ray Wilkins,,,16,14,11,33,0,12
Chelsea,1973,Small,,,11,47,Div 1,Tommy Baldwin,,,13,17,17,17,1,12
Chelsea,1972,Small,,,10,46,Div 1,Peter Osgood,,,14,15,12,12,1,13
Chelsea,1971,Small,,,9,45,Div 1,Peter Osgood,,,12,12,7,7,1,18
Chelsea,1970,Small,,,8,44,Div 1,Keith Weller,,,15,9,6,6,1,18
Chelsea,1969,Small,,,7,43,Div 1,Peter Osgood,,,13,8,3,3,1,21
Chelsea,1968,Small,,,6,42,Div 1,Bobby Tambling,,,10,12,5,5,1,20
Chelsea,1967,Small,,,5,41,Div 1,Peter Osgood,,,12,12,6,6,1,18
Chelsea,1966,Small,,,4,40,Div 1,Bobby Tambling,,,14,13,9,9,1,15
Chelsea,1965,Small,,,3,39,Div 1,George Graham/Bobby Tambling,,,7,13,5,5,1,22
Chelsea,1964,Small,,,2,38,Div 1,Barry Bridges,,,8,10,3,3,1,24
Chelsea,1963,Small,,,1,37,Div 1,Bobby Tambling,,,10,12,5,5,1,20
Chelsea,1960,Small,,,24,35,Div 1,Jimmy Greaves,,,7,20,12,12,1,15
Chelsea,1959,Small,,,23,34,Div 1,Jimmy Greaves,,,9,19,18,18,1,14
Chelsea,1958,Small,,,22,33,Div 1,Jimmy Greaves,,,4,20,14,14,1,18
Chelsea,1957,Small,,,21,32,Div 1,Jimmy Greaves,,,12,15,11,11,1,15
Chelsea,1956,Small,,,20,31,Div 1,Johnny McNichol,,,13,16,13,13,1,13
Chelsea,1955,Small,,,19,30,Div 1,Roy Bentley,,,11,17,16,16,1,14
Chelsea,1953,Small,,,17,28,Div 1,Roy Bentley,,,12,14,8,8,1,16
Chelsea,1952,Small,,,16,27,Div 1,Roy Bentley,,,11,19,19,19,1,12
Chelsea,1951,Small,,,15,26,Div 1,Roy Bentley,,,8,20,19,19,1,14
Chelsea,1950,Small,,,14,25,Div 1,Roy Bentley,,,8,22,20,20,1,12
Chelsea,1949,Small,,,13,24,Div 1,Roy Bentley,,,16,14,13,13,1,12
Chelsea,1948,Small,,,12,23,Div 1,Roy Bentley,,,14,16,13,13,1,12
Chelsea,1947,Small,,,11,22,Div 1,Ken Armstrong,,,9,19,18,18,1,14
Chelsea,1946,Small,,,10,21,Div 1,Tommy Lawton,,,7,19,15,15,1,16
Chelsea,1938,Small,,,9,20,Div 1,Joe Payne,,,9,21,20,20,1,12
Chelsea,1937,Small,,,8,19,Div 1,George Mills,,,13,15,10,10,1,14
Chelsea,1936,Small,,,7,18,Div 1,George Mills,,,13,15,13,13,1,14
Chelsea,1935,Small,,,6,17,Div 1,Joe Bambrick,,,13,14,8,8,1,15
Chelsea,1934,Small,,,5,16,Div 1,Dick Spence,,,9,17,12,12,1,16
Chelsea,1933,Small,,,4,15,Div 1,Hughie Gallacher,,,8,20,19,19,1,14
Chelsea,1932,Small,,,3,14,Div 1,Hughie Gallacher,,,7,21,18,18,1,14
Chelsea,1931,Small,,,2,13,Div 1,Hughie Gallacher,,,8,18,12,12,1,16
Chelsea,1930,Small,,,1,12,Div 1,Hughie Gallacher,,,10,17,12,12,1,15
Chelsea,1928,Small,,,0,11,Div 2,George Biswell/Andy Wilson/Jimmy Thompson,,,10,15,9,31,0,17
Chelsea,1927,Small,,,0,11,Div 2,James Thompson,,,8,11,3,25,0,23
Chelsea,1926,Small,,,0,11,Div 2,Bob Turnbull,,,12,10,4,26,0,20
Chelsea,1925,Small,,,0,11,Div 2,Bob Turnbull,,,14,9,3,25,0,19
Chelsea,1924,Small,,,0,11,Div 2,William Whitton,,,15,11,5,27,0,16
Chelsea,1922,Small,,,7,10,Div 1,Harry Ford/Buchanan Sharp,,,18,15,19,19,1,9
Chelsea,1921,Small,,,6,9,Div 1,Jack Cock,,,12,13,9,9,1,17
Chelsea,1920,Small,,,5,8,Div 1,Jack Cock,,,13,16,18,18,1,13
Chelsea,1919,Small,,,4,7,Div 1,Jack Cock,,,5,15,3,3,1,22
Chelsea,1914,Small,,,3,6,Div 1,Bob Thomson,,,13,17,19,19,1,8
Chelsea,1913,Small,,,2,5,Div 1,Harold Halse,,,17,15,8,8,1,16
Chelsea,1912,Small,,,1,4,Div 1,Bob Whittingham,,,6,21,18,18,1,11
Chelsea,1910,Small,,,0,3,Div 2,Bob Whittingham,,,9,9,3,23,0,10
Chelsea,1908,Small,,,2,2,Div 1,George Hilsdon,,,9,15,11,11,1,14
Chelsea,1907,Small,,,1,1,Div 1,George Hilsdon,,,8,16,13,13,1,25
Chelsea,1905,Small,,,0,0,Div 2,Frank Pearson/Jimmy Windridge,,,9,7,3,23,0,23
Crystal Palace,2004,Big,Relegated,Relegated,1,,Prem,Andrew Johnson,,,12,19,18,18,1,7
Crystal Palace,1997,Big,Relegated,Relegated,1,,Prem,Bruce Dyer,,,9,21,20,20,1,8
Crystal Palace,1994,Big,Relegated,Relegated,1,,Prem,Chris Armstrong,,,12,19,19,19,1,11
Crystal Palace,1992,Big,Relegated,Relegated,4,,Prem,Chris Armstrong,,,16,15,20,20,1,11
Crystal Palace,1980,Big,Relegated,Relegated,2,,Div 1,Clive Allen,,,7,29,22,22,1,6
Crystal Palace,1973,Big,Relegated,Relegated,0,,Div 2,Don Rogers,,,12,19,20,42,0,11
Crystal Palace,1972,Big,Relegated,Relegated,4,,Div 1,Don Rogers,,,12,21,21,21,1,9
Crystal Palace,1924,Big,Relegated,Relegated,0,,Div 2,George Whitworth,,,10,20,21,43,0,12
Crystal Palace,2012,Big,Promoted,Promoted,0,,Champ,Glenn Murray,,,15,12,5,25,0,19
Crystal Palace,2003,Big,Promoted,Promoted,0,,Div 1,Andrew Johnson,,,10,15,6,26,0,21
Crystal Palace,1996,Big,Promoted,Promoted,0,,Div 1,Bruce Dyer,,,14,13,6,26,0,19
Crystal Palace,1993,Big,Promoted,Promoted,0,,Div 1,Chris Armstrong,,,9,10,1,23,0,27
Crystal Palace,1988,Big,Promoted,Promoted,0,,Div 2,Ian Wright,,,12,11,3,23,0,23
Crystal Palace,1978,Big,Promoted,Promoted,0,,Div 2,Dave Swindlehurst,,,19,4,1,23,0,19
Crystal Palace,1976,Big,Promoted,Promoted,0,,Div 3,Rachid Harkouk/Dave Swindlehurst,,,13,10,3,47,0,23
Crystal Palace,1968,Big,Promoted,Promoted,0,,Div 2,Cliff Jackson,,,12,8,2,24,0,22
Crystal Palace,1963,Big,Promoted,Promoted,0,,Div 3,Cliff Holton,,,14,9,2,46,0,23
Crystal Palace,1960,Big,Promoted,Promoted,0,,Div 4,Johnny Byrne,,,6,11,2,70,0,29
Crystal Palace,1920,Big,Promoted,Promoted,0,,Div 3,John Conner,,,11,7,1,45,0,24
Crystal Palace,1905,Big,Promoted,Promoted,,,,,,,4,1,1,,,19
Crystal Palace,2019,Small,,,7,,Prem,Jordan Ayew,,,10,17,14,14,1,11
Crystal Palace,2018,Small,,,6,,Prem,Luka Milivojević,,,7,17,12,12,1,14
Crystal Palace,2017,Small,,,5,,Prem,Luka Milivojević,,,11,16,11,11,1,11
Crystal Palace,2016,Small,,,4,,Prem,Christian Benteke,,,5,21,14,14,1,12
Crystal Palace,2015,Small,,,3,,Prem,Dwight Gayle,,,9,18,15,15,1,11
Crystal Palace,2014,Small,,,2,,Prem,Dwight Gayle,,,9,16,10,10,1,13
Crystal Palace,2013,Small,,,1,,Prem,Dwight Gayle,,,6,19,11,11,1,13
Crystal Palace,2011,Small,,,0,,Champ,Darren Ambrose,,,17,16,17,37,0,13
Crystal Palace,2010,Small,,,0,,Champ,James Vaughan,,,12,22,20,40,0,12
Crystal Palace,2009,Small,,,0,,Champ,Darren Ambrose,,,17,15,21,41,0,14
Crystal Palace,2008,Small,,,0,,Champ,Shefki Kuqi,,,12,19,15,35,0,15
Crystal Palace,2007,Small,,,0,,Champ,Clinton Morrison,,,17,11,5,25,0,18
Crystal Palace,2006,Small,,,0,,Champ,Clinton Morrison,,,11,17,12,32,0,18
Crystal Palace,2005,Small,,,0,,Champ,Andrew Johnson,,,12,13,6,26,0,21
Crystal Palace,2002,Small,,,0,,Div 1,Andrew Johnson,,,17,15,14,34,0,14
Crystal Palace,2001,Small,,,0,,Div 1,Clinton Morrison,,,6,20,10,30,0,20
Crystal Palace,2000,Small,,,0,,Div 1,Clinton Morrison,,,13,21,21,41,0,12
Crystal Palace,1999,Small,,,0,,Div 1,Clinton Morrison,,,15,18,15,35,0,13
Crystal Palace,1998,Small,,,0,,Div 1,Clinton Morrison,,,16,16,14,34,0,14
Crystal Palace,1995,Small,,,0,,Div 1,Dougie Freedman,,,15,11,3,23,0,20
Crystal Palace,1991,Small,,,3,,Div 1,Mark Bright,,,15,13,10,10,1,14
Crystal Palace,1990,Small,,,2,,Div 1,Ian Wright,,,9,9,3,3,1,20
Crystal Palace,1989,Small,,,1,,Div 1,Mark Bright,,,9,16,15,15,1,13
Crystal Palace,1987,Small,,,0,,Div 2,Mark Bright,,,9,13,6,27,0,22
Crystal Palace,1986,Small,,,0,,Div 2,Ian Wright,,,5,18,6,28,0,19
Crystal Palace,1985,Small,,,0,,Div 2,Phil Barber/Andy Gray,,,9,14,5,27,0,19
Crystal Palace,1984,Small,,,0,,Div 2,Trevor Aylott,,,12,18,15,37,0,12
Crystal Palace,1983,Small,,,0,,Div 2,Tony Evans,,,11,19,18,40,0,12
Crystal Palace,1982,Small,,,0,,Div 2,Kevin Mabbutt,,,12,18,15,37,0,12
Crystal Palace,1981,Small,,,0,,Div 2,Kevin Mabbutt,,,9,20,15,37,0,13
Crystal Palace,1979,Small,,,1,,Div 1,Mike Flanagan/Ian Walsh,,,16,14,13,13,1,12
Crystal Palace,1977,Small,,,0,,Div 2,Rachid Harkouk/Dave Swindlehurst,,,15,14,9,31,0,13
Crystal Palace,1975,Small,,,0,,Div 3,Dave Swindlehurst,,,17,11,5,49,0,18
Crystal Palace,1974,Small,,,0,,Div 3,Alan Whittle,,,15,13,5,49,0,18
Crystal Palace,1971,Small,,,3,,Div 1,Bobby Tambling,,,13,21,20,20,1,8
Crystal Palace,1970,Small,,,2,,Div 1,Alan Birchenall,,,11,19,18,18,1,12
Crystal Palace,1969,Small,,,1,,Div 1,Cliff Jackson,,,15,21,20,20,1,6
Crystal Palace,1967,Small,,,0,,Div 2,Bobby Woodruff,,,11,17,11,33,0,14
Crystal Palace,1966,Small,,,0,,Div 2,Bobby Woodruff,,,10,13,7,29,0,19
Crystal Palace,1965,Small,,,0,,Div 2,Brian Whitehouse,,,13,15,11,33,0,14
Crystal Palace,1964,Small,,,0,,Div 2,Cliff Holton,,,13,13,7,29,0,16
Crystal Palace,1962,Small,,,0,,Div 3,Peter Burridge,,,13,16,11,55,0,17
Crystal Palace,1961,Small,,,0,,Div 3,Andy Smillie,,,14,18,15,59,0,14
Crystal Palace,1959,Small,,,0,,Div 4,Johnny Byrne,,,12,15,8,76,0,19
Crystal Palace,1958,Small,,,0,,Div 4,Mike Deakin,,,12,14,7,75,0,20
Crystal Palace,1957,Small,,,0,,Div 3,George Cooper,,,13,18,14,58,0,15
Crystal Palace,1956,Small,,,0,,Div 3,Mike Deakin,,,18,17,20,64,0,11
Crystal Palace,1955,Small,,,0,,Div 3,Mike Deakin,,,10,24,23,67,0,12
Crystal Palace,1954,Small,,,0,,Div 3,Jimmy Belcher,,,16,19,20,64,0,11
Crystal Palace,1953,Small,,,0,,Div 3,Bob Thomas,,,12,20,22,66,0,14
Crystal Palace,1952,Small,,,0,,Div 3,Cam Burgess,,,13,18,13,57,0,15
Crystal Palace,1951,Small,,,0,,Div 3,Cam Burgess,,,9,22,19,63,0,15
Crystal Palace,1950,Small,,,0,,Div 3,Noel Kelly/Ronnie Rooke,,,11,27,24,68,0,8
Crystal Palace,1949,Small,,,0,,Div 3,Ronnie Rooke,,,14,13,7,51,0,15
Crystal Palace,1948,Small,,,0,,Div 3,Freddie Kurz,,,11,23,22,66,0,8
Crystal Palace,1947,Small,,,0,,Div 3,Freddie Kurz,,,13,16,13,57,0,13
Crystal Palace,1946,Small,,,0,,Div 3,Bill Naylor,,,11,18,18,62,0,13
Crystal Palace,1938,Small,,,0,,Div 3,Albert Dawes,,,12,10,2,46,0,20
Crystal Palace,1937,Small,,,0,,Div 3,Jack Blackman,,,12,12,7,51,0,18
Crystal Palace,1936,Small,,,0,,Div 3,Jack Blackman,,,12,17,14,58,0,13
Crystal Palace,1935,Small,,,0,,Div 3,Albert Dawes,,,5,15,6,50,0,22
Crystal Palace,1934,Small,,,0,,Div 3,Albert Dawes,,,10,13,5,49,0,19
Crystal Palace,1933,Small,,,0,,Div 3,Peter Simpson,,,9,17,12,56,0,16
Crystal Palace,1932,Small,,,0,,Div 3,Peter Simpson,,,8,15,5,49,0,19
Crystal Palace,1931,Small,,,0,,Div 3,Peter Simpson,,,11,11,4,48,0,20
Crystal Palace,1930,Small,,,0,,Div 3,Peter Simpson,,,7,13,2,46,0,22
Crystal Palace,1929,Small,,,0,,Div 3,Peter Simpson,,,12,13,9,53,0,17
Crystal Palace,1928,Small,,,0,,Div 3,Harry Havelock,,,8,11,2,46,0,23
Crystal Palace,1927,Small,,,0,,Div 3,George Clarke,,,12,12,5,49,0,18
Crystal Palace,1926,Small,,,0,,Div 3,Percy Cherrett,,,9,15,6,50,0,18
Crystal Palace,1925,Small,,,0,,Div 3,Percy Cherrett,,,3,20,13,57,0,19
Crystal Palace,1923,Small,,,0,,Div 2,George Whitworth,,,13,16,15,37,0,13
Crystal Palace,1922,Small,,,0,,Div 2,George Whitworth,,,11,18,16,38,0,13
Crystal Palace,1921,Small,,,0,,Div 2,John Conner,,,13,16,14,36,0,13
Crystal Palace,1919,Small,,,,,,,,,6,16,3,,,20
Crystal Palace,1914,Small,,,,,,,,,8,17,15,,,13
Crystal Palace,1913,Small,,,,,,,,,16,5,2,,,17
Crystal Palace,1912,Small,,,,,,,,,11,10,5,,,17
Crystal Palace,1911,Small,,,,,,,,,10,13,7,,,15
Crystal Palace,1910,Small,,,,,,,,,13,8,4,,,17
Crystal Palace,1909,Small,,,,,,,,,6,16,7,,,20
Crystal Palace,1908,Small,,,,,,,,,12,16,16,,,12
Crystal Palace,1907,Small,,,,,,,,,10,11,4,,,17
Crystal Palace,1906,Small,,,,,,,,,9,21,19,,,8
Everton,1950,Big,Relegated,Relegated,13,52,Div 1,J. McIntosh (11),,,8,22,22,22,1,12
Everton,1929,Big,Relegated,Relegated,39,39,Div 1,W. 'D' Dean (23),,,11,19,22,22,1,12
Everton,1953,Big,Promoted,Promoted,0,52,Div 2,J. W. Parker (31),,,16,6,2,24,0,20
Everton,1930,Big,Promoted,Promoted,0,39,Div 2,W. 'D' Dean (39),,,5,9,1,23,0,28
Everton,1986,Big,,Champions,33,85,Div 1,"A. Heath (16), K. Sheedy (16), T. Steven (16)",,,8,8,1,1,1,26
Everton,1984,Big,,Champions,31,83,Div 1,G. Sharp (21),,,6,8,1,1,1,28
Everton,1969,Big,,Champions,16,68,Div 1,J. Royle (23),,,8,5,1,1,1,29
Everton,1962,Big,,Champions,9,61,Div 1,R. Vernon (24),,,11,6,1,1,1,25
Everton,1938,Big,,Champions,8,47,Div 1,T. Lawton (34),,,5,10,1,1,1,27
Everton,1931,Big,,Champions,1,40,Div 1,W. 'D' Dean (45),,,4,12,1,1,1,26
Everton,1927,Big,,Champions,37,37,Div 1,W. 'D' Dean (60),,,13,9,1,1,1,20
Everton,1914,Big,,Champions,28,28,Div 1,B. Parker (36),,,8,11,1,1,1,19
Everton,1890,Big,,Champions,4,4,Div 1,F. Geary (20),,,1,7,1,1,1,14
Everton,2019,Small,,,66,118,Prem,"D. Calvert-Lewin, Richarlison (13)",,,10,15,12,12,1,13
Everton,2018,Small,,,65,117,Prem,"G. Sigurðsson, Richarlison (13)",,,9,14,8,8,1,15
Everton,2017,Small,,,64,116,Prem,W. Rooney (10),,,10,15,8,8,1,13
Everton,2016,Small,,,63,115,Prem,R. Lukaku (25),,,10,11,7,7,1,17
Everton,2015,Small,,,62,114,Prem,R. Lukaku (18),,,14,13,11,11,1,11
Everton,2014,Small,,,61,113,Prem,R. Lukaku (10),,,11,15,11,11,1,12
Everton,2013,Small,,,60,112,Prem,R. Lukaku (15),,,9,8,5,5,1,21
Everton,2012,Small,,,59,111,Prem,M. Fellaini (11),,,15,7,6,6,1,16
Everton,2011,Small,,,58,110,Prem,N. Jelavić (9),,,11,12,7,7,1,15
Everton,2010,Small,,,57,109,Prem,T. Cahill (9),,,15,10,7,7,1,13
Everton,2009,Small,,,56,108,Prem,L. Saha (13),,,13,9,8,8,1,16
Everton,2008,Small,,,55,107,Prem,"T. Cahill, M. Fellaini (8)",,,12,9,5,5,1,17
Everton,2007,Small,,,54,106,Prem,Yakubu (15),,,8,11,5,5,1,19
Everton,2006,Small,,,53,105,Prem,A. Johnson (11),,,13,10,6,6,1,15
Everton,2005,Small,,,52,104,Prem,J. Beattie (10),,,8,16,11,11,1,14
Everton,2004,Small,,,51,103,Prem,T. Cahill (11),,,7,13,4,4,1,18
Everton,2003,Small,,,50,102,Prem,W. Rooney (9),,,12,17,17,17,1,9
Everton,2002,Small,,,49,101,Prem,T. Radzinski (11),,,8,13,7,7,1,17
Everton,2001,Small,,,48,100,Prem,"D. Ferguson (6), T. Radzinski (6)",,,10,17,15,15,1,11
Everton,2000,Small,,,47,99,Prem,K. Campbell (9),,,9,18,16,16,1,11
Everton,1999,Small,,,46,98,Prem,K. Campbell (12),,,14,12,13,13,1,12
Everton,1998,Small,,,45,97,Prem,K. Campbell (9),,,10,17,14,14,1,11
Everton,1997,Small,,,44,96,Prem,D. Ferguson (11),,,13,16,17,17,1,9
Everton,1996,Small,,,43,95,Prem,D. Ferguson (10),,,12,16,15,15,1,10
Everton,1995,Small,,,42,94,Prem,A. Kanchelskis (16),,,10,11,6,6,1,17
Everton,1994,Small,,,41,93,Prem,P. Rideout (14),,,17,14,15,15,1,11
Everton,1993,Small,,,40,92,Prem,T. Cottee (16),,,8,22,17,17,1,12
Everton,1992,Small,,,39,91,Prem,T. Cottee (12),,,8,19,13,13,1,15
Everton,1991,Small,,,38,90,Div 1,P. Beardsley (15),,,14,15,12,12,1,13
Everton,1990,Small,,,37,89,Div 1,T. Cottee (10),,,12,13,9,9,1,13
Everton,1989,Small,,,36,88,Div 1,T. Cottee (15),,,8,13,6,6,1,17
Everton,1988,Small,,,35,87,Div 1,T. Cottee (18),,,12,12,8,8,1,14
Everton,1987,Small,,,34,86,Div 1,G. Sharp (22),,,13,8,4,4,1,19
Everton,1985,Small,,,32,84,Div 1,G. Lineker (30),,,8,8,2,2,1,26
Everton,1983,Small,,,30,82,Div 1,A. Heath (12),,,14,12,7,7,1,16
Everton,1982,Small,,,29,81,Div 1,G. Sharp (15),,,10,14,7,7,1,18
Everton,1981,Small,,,28,80,Div 1,G. Sharp (15),,,13,12,8,8,1,17
Everton,1980,Small,,,27,79,Div 1,P. Eastoe (15),,,10,19,15,15,1,13
Everton,1979,Small,,,26,78,Div 1,B. Kidd (10),,,17,16,19,19,1,9
Everton,1978,Small,,,25,77,Div 1,A. King (12),,,17,8,4,4,1,17
Everton,1977,Small,,,24,76,Div 1,B. Latchford (30),,,11,9,3,3,1,22
Everton,1976,Small,,,23,75,Div 1,B. Latchford (17),,,11,9,9,9,1,22
Everton,1975,Small,,,22,74,Div 1,B. Latchford (12),,,12,15,11,11,1,15
Everton,1974,Small,,,21,73,Div 1,B. Latchford (17),,,18,8,4,4,1,16
Everton,1973,Small,,,20,72,Div 1,M. Lyons (9),,,12,14,7,7,1,16
Everton,1972,Small,,,19,71,Div 1,"J. Connolly (7), J. Harper (7), J. Royle (7)",,,11,18,17,17,1,13
Everton,1971,Small,,,18,70,Div 1,"D. Johnson (9), J. Royle (9)",,,18,15,15,15,1,9
Everton,1970,Small,,,17,69,Div 1,J. Royle (17),,,13,17,14,14,1,12
Everton,1968,Small,,,15,67,Div 1,J. Royle (22),,,15,6,3,3,1,21
Everton,1967,Small,,,14,66,Div 1,A. Ball (20),,,6,13,5,5,1,23
Everton,1966,Small,,,13,65,Div 1,A. Ball (15),,,10,13,6,6,1,19
Everton,1965,Small,,,12,64,Div 1,F. Pickering (18),,,11,16,11,11,1,15
Everton,1964,Small,,,11,63,Div 1,F. Pickering (27),,,15,10,4,4,1,17
Everton,1963,Small,,,10,62,Div 1,R. Vernon (18),,,10,11,3,3,1,21
Everton,1961,Small,,,8,60,Div 1,R. Vernon (26),,,11,11,4,4,1,20
Everton,1960,Small,,,7,59,Div 1,R. Vernon (21),,,6,14,5,5,1,22
Everton,1959,Small,,,6,58,Div 1,B. Collins (14),,,11,18,16,16,1,13
Everton,1958,Small,,,5,57,Div 1,D. Hickson (17),,,4,21,16,16,1,17
Everton,1957,Small,,,4,56,Div 1,E. Thomas (15),,,11,18,16,16,1,13
Everton,1956,Small,,,3,55,Div 1,T. McNamara (10),,,10,18,15,15,1,14
Everton,1955,Small,,,2,54,Div 1,J. Harris (19),,,10,17,15,15,1,15
Everton,1954,Small,,,1,53,Div 1,J. W. Parker (19),,,10,16,11,11,1,16
Everton,1952,Small,,,0,52,Div 2,T. Eglington (14),,,14,16,16,38,0,12
